10/1964,42000,-,210000,210000,FALSE,-,-,1,"0,000001",1,1,1,1,1,1,-,-,1,1,"0,00%","1,0000%"
04/1976,"532,8",-,10020,10400,FALSE,-,-,1,"0,000001","1,0252390326",1,"1,0252390326",1,"1,0252390326",1,-,-,"1,0252390326",1,"0,00%","1,0000%"
05/1976,768,-,12766,14872,FALSE,-,-,1,"0,000001","1,0297606802",1,"1,0297606802",1,"1,0297606802",1,-,-,"1,0297606802",1,"0,00%","1,0000%"
06/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0294999001",1,"1,0294999001",1,"1,0294999001",1,-,-,"1,0294999001",1,"0,00%","1,0000%"
07/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,025549806",1,"1,025549806",1,"1,025549806",1,-,-,"1,025549806",1,"0,00%","1,0000%"
08/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0278776411",1,"1,0278776411",1,"1,0278776411",1,-,-,"1,0278776411",1,"0,00%","1,0000%"
09/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0328894889",1,"1,0328894889",1,"1,0328894889",1,-,-,"1,0328894889",1,"0,00%","1,0000%"
10/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,03606012",1,"1,03606012",1,"1,03606012",1,-,-,"1,03606012",1,"0,00%","1,0000%"
11/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0302752294",1,"1,0302752294",1,"1,0302752294",1,-,-,"1,0302752294",1,"0,00%","1,0000%"
12/1976,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0220948353",1,"1,0220948353",1,"1,0220948353",1,-,-,"1,0220948353",1,"0,00%","1,0000%"
01/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0173155459",1,"1,0173155459",1,"1,0173155459",1,-,-,"1,0173155459",1,"0,00%","1,0000%"
02/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0196970508",1,"1,0196970508",1,"1,0196970508",1,-,-,"1,0196970508",1,"0,00%","1,0000%"
03/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,022675975",1,"1,022675975",1,"1,022675975",1,-,-,"1,022675975",1,"0,00%","1,0000%"
04/1977,768,-,14872,14872,FALSE,-,-,1,"0,000001","1,0288456603",1,"1,0288456603",1,"1,0288456603",1,-,-,"1,0288456603",1,"0,00%","1,0000%"
05/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0321776004",1,"1,0321776004",1,"1,0321776004",1,-,-,"1,0321776004",1,"0,00%","1,0000%"
06/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0333494442",1,"1,0333494442",1,"1,0333494442",1,-,-,"1,0333494442",1,"0,00%","1,0000%"
07/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,026707203",1,"1,026707203",1,"1,026707203",1,-,-,"1,026707203",1,"0,00%","1,0000%"
08/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,020500205",1,"1,020500205",1,"1,020500205",1,-,-,"1,020500205",1,"0,00%","1,0000%"
09/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0140172314",1,"1,0140172314",1,"1,0140172314",1,-,-,"1,0140172314",1,"0,00%","1,0000%"
10/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0138674884",1,"1,0138674884",1,"1,0138674884",1,-,-,"1,0138674884",1,"0,00%","1,0000%"
11/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0149370386",1,"1,0149370386",1,"1,0149370386",1,-,-,"1,0149370386",1,"0,00%","1,0000%"
12/1977,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0195944212",1,"1,0195944212",1,"1,0195944212",1,-,-,"1,0195944212",1,"0,00%","1,0000%"
01/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0211060759",1,"1,0211060759",1,"1,0211060759",1,-,-,"1,0211060759",1,"0,00%","1,0000%"
02/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0231764948",1,"1,0231764948",1,"1,0231764948",1,-,-,"1,0231764948",1,"0,00%","1,0000%"
03/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,025784168",1,"1,025784168",1,"1,025784168",1,-,-,"1,025784168",1,"0,00%","1,0000%"
04/1978,"1106,4",-,20820,20820,FALSE,-,-,1,"0,000001","1,0292079402",1,"1,0292079402",1,"1,0292079402",1,-,-,"1,0292079402",1,"0,00%","1,0000%"
05/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0304713356",1,"1,0304713356",1,"1,0304713356",1,-,-,"1,0304713356",1,"0,00%","1,0000%"
06/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0301240402",1,"1,0301240402",1,"1,0301240402",1,-,-,"1,0301240402",1,"0,00%","1,0000%"
07/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0306049312",1,"1,0306049312",1,"1,0306049312",1,-,-,"1,0306049312",1,"0,00%","1,0000%"
08/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0277835733",1,"1,0277835733",1,"1,0277835733",1,-,-,"1,0277835733",1,"0,00%","1,0000%"
09/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0261190243",1,"1,0261190243",1,"1,0261190243",1,-,-,"1,0261190243",1,"0,00%","1,0000%"
10/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0237396551",1,"1,0237396551",1,"1,0237396551",1,-,-,"1,0237396551",1,"0,00%","1,0000%"
11/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0256046894",1,"1,0256046894",1,"1,0256046894",1,-,-,"1,0256046894",1,"0,00%","1,0000%"
12/1978,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0263157895",1,"1,0263157895",1,"1,0263157895",1,-,-,"1,0263157895",1,"0,00%","1,0000%"
01/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0225812374",1,"1,0225812374",1,"1,0225812374",1,-,-,"1,0225812374",1,"0,00%","1,0000%"
02/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0232495512",1,"1,0232495512",1,"1,0232495512",1,-,-,"1,0232495512",1,"0,00%","1,0000%"
03/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0249729508",1,"1,0249729508",1,"1,0249729508",1,-,-,"1,0249729508",1,"0,00%","1,0000%"
04/1979,1560,-,28940,28940,FALSE,-,-,1,"0,000001","1,0374597016",1,"1,0374597016",1,"1,0345",1,-,-,"1,0374597016",1,"0,00%","1,0000%"
05/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0382246178",1,"1,0382246178",1,"1,0176",1,-,-,"1,0382246178",1,"0,00%","1,0000%"
06/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0332679981",1,"1,0332679981",1,"1,03",1,-,-,"1,0332679981",1,"0,00%","1,0000%"
07/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0271981543",1,"1,0271981543",1,"1,0536",1,-,-,"1,0271981543",1,"0,00%","1,0000%"
08/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0287739263",1,"1,0287739263",1,"1,0579",1,-,-,"1,0287739263",1,"0,00%","1,0000%"
09/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0401707743",1,"1,0401707743",1,"1,0661",1,-,-,"1,0401707743",1,"0,00%","1,0000%"
10/1979,2268,-,41674,41674,FALSE,-,-,1,"0,000001","1,0458722015",1,"1,0458722015",1,"1,0506",1,-,-,"1,0458722015",1,"0,00%","1,0000%"
11/1979,"2932,8",-,51929,51929,FALSE,-,-,1,"0,000001","1,0451312239",1,"1,0451312239",1,"1,061",1,-,-,"1,0451312239",1,"0,00%","1,0000%"
12/1979,"2932,8",-,51929,51929,FALSE,-,-,1,"0,000001","1,0407928143",1,"1,0407928143",1,"1,0451",1,-,-,"1,0407928143",1,"0,00%","1,0000%"
01/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0420228358",1,"1,0420228358",1,"1,0656",1,"1,0662",-,"1,0420228358",1,"0,00%","1,0000%"
02/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0370035213",1,"1,0370035213",1,"1,0415",1,"1,0462",-,"1,0370035213",1,"0,00%","1,0000%"
03/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0369920704",1,"1,0369920704",1,"1,0512",1,"1,0604",-,"1,0369920704",1,"0,00%","1,0000%"
04/1980,"2932,8",-,51930,51930,FALSE,-,-,1,"0,000001","1,0369896092",1,"1,0369896092",1,"1,0485",1,"1,0529",-,"1,0369896092",1,"0,00%","1,0000%"
05/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0339942843",1,"1,0339942843",1,"1,0553",1,"1,057",-,"1,0339942843",1,"0,00%","1,0000%"
06/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320065514",1,"1,0320065514",1,"1,0552",1,"1,0531",-,"1,0320065514",1,"0,00%","1,0000%"
07/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320058192",1,"1,0320058192",1,"1,0551",1,"1,0555",-,"1,0320058192",1,"0,00%","1,0000%"
08/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0320064077",1,"1,0320064077",1,"1,0515",1,"1,0495",-,"1,0320064077",1,"0,00%","1,0000%"
09/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0300048119",1,"1,0300048119",1,"1,0445",1,"1,0423",-,"1,0300048119",1,"0,00%","1,0000%"
10/1980,"4149,6",-,70136,70136,FALSE,-,-,1,"0,000001","1,0319940925",1,"1,0319940925",1,"1,0965",1,"1,0948",-,"1,0319940925",1,"0,00%","1,0000%"
11/1980,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0319952102",1,"1,0319952102",1,"1,0803",1,"1,0667",-,"1,0319952102",1,"0,00%","1,0000%"
12/1980,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0449978775",1,"1,0449978775",1,"1,068",1,"1,0661",-,"1,0449978775",1,"0,00%","1,0000%"
01/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0500067705",1,"1,0500067705",1,"1,0621",1,"1,0684",-,"1,0500067705",1,"0,00%","1,0000%"
02/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0649961957",1,"1,0649961957",1,"1,0605",1,"1,064",-,"1,0649961957",1,"0,00%","1,0000%"
03/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0630032815",1,"1,0630032815",1,"1,0535",1,"1,0497",-,"1,0630032815",1,"0,00%","1,0000%"
04/1981,"5788,8",-,93706,93706,FALSE,-,-,1,"0,000001","1,0599981774",1,"1,0599981774",1,"1,0654",1,"1,0646",-,"1,0599981774",1,"0,00%","1,0000%"
05/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0599980656",1,"1,0599980656",1,"1,0551",1,"1,0556",-,"1,0599980656",1,"0,00%","1,0000%"
06/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0599983779",1,"1,0599983779",1,"1,0507",1,"1,0552",-,"1,0599983779",1,"0,00%","1,0000%"
07/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0599977045",1,"1,0599977045",1,"1,062",1,"1,0626",-,"1,0599977045",1,"0,00%","1,0000%"
08/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0580003068",1,"1,0580003068",1,"1,0612",1,"1,055",-,"1,0580003068",1,"0,00%","1,0000%"
09/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0570039657",1,"1,0570039657",1,"1,0528",1,"1,0526",-,"1,0570039657",1,"0,00%","1,0000%"
10/1981,"8464,8",-,133540,133540,FALSE,-,-,1,"0,000001","1,0570038487",1,"1,0570038487",1,"1,0462",1,"1,0508",-,"1,0570038487",1,"0,00%","1,0000%"
11/1981,11928,-,184390,184390,FALSE,-,-,1,"0,000001","1,0549983207",1,"1,0549983207",1,"1,0523",1,"1,0527",-,"1,0549983207",1,"0,00%","1,0000%"
12/1981,11928,-,238560,184390,FALSE,-,-,1,"0,000001","1,0520009551",1,"1,0520009551",1,"1,0569",1,"1,0593",-,"1,0520009551",1,"0,00%","1,0000%"
01/1982,11928,-,238560,184390,FALSE,-,-,1,"0,000001","1,0500013756",1,"1,0500013756",1,"1,0671",1,"1,0697",-,"1,0500013756",1,"0,00%","1,0000%"
02/1982,11928,-,238560,184390,FALSE,-,-,1,"0,000001","1,0499980349",1,"1,0499980349",1,"1,0658",1,"1,0664",-,"1,0499980349",1,"0,00%","1,0000%"
03/1982,11928,-,238560,184390,FALSE,-,-,1,"0,000001","1,0500003119",1,"1,0500003119",1,"1,0524",1,"1,0571",-,"1,0500003119",1,"0,00%","1,0000%"
04/1982,11928,-,238560,184390,FALSE,-,-,1,"0,000001","1,0549983959",1,"1,0549983959",1,"1,0565",1,"1,0589",-,"1,0549983959",1,"0,00%","1,0000%"
05/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0549977192",1,"1,0549977192",1,"1,0666",1,"1,0666",-,"1,0549977192",1,"0,00%","1,0000%"
06/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0550024822",1,"1,0550024822",1,"1,0714",1,"1,071",-,"1,0550024822",1,"0,00%","1,0000%"
07/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0599976725",1,"1,0599976725",1,"1,0639",1,"1,0636",-,"1,0599976725",1,"0,00%","1,0000%"
08/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0700003341",1,"1,0700003341",1,"1,0557",1,"1,0597",-,"1,0700003341",1,"0,00%","1,0000%"
09/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0699978587",1,"1,0699978587",1,"1,043",1,"1,0508",-,"1,0699978587",1,"0,00%","1,0000%"
10/1982,16608,-,332160,282900,FALSE,-,-,1,"0,000001","1,0700006254",1,"1,0700006254",1,"1,0391",1,"1,0444",-,"1,0700006254",1,"0,00%","1,0000%"
11/1982,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0650002922",1,"1,0650002922",1,"1,0526",1,"1,0529",-,"1,0650002922",1,"0,00%","1,0000%"
12/1982,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0649990671",1,"1,0649990671",1,"1,0819",1,"1,0781",-,"1,0649990671",1,"0,00%","1,0000%"
01/1983,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0600014428",1,"1,0600014428",1,"1,0914",1,"1,0864",-,"1,0600014428",1,"0,00%","1,0000%"
02/1983,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0669985319",1,"1,0669985319",1,"1,0804",1,"1,0786",-,"1,0669985319",1,"0,00%","1,0000%"
03/1983,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0900003645",1,"1,0900003645",1,"1,0722",1,"1,0734",-,"1,0900003645",1,"0,00%","1,0000%"
04/1983,23568,-,471360,401152,FALSE,-,-,1,"0,000001","1,0900009196",1,"1,0900009196",1,"1,0657",1,"1,0658",-,"1,0900009196",1,"0,00%","1,0000%"
05/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0800003068",1,"1,0800003068",1,"1,0671",1,"1,0648",-,"1,0800003068",1,"0,00%","1,0000%"
06/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0779990247",1,"1,0779990247",1,"1,1083",1,"1,0988",-,"1,0779990247",1,"0,00%","1,0000%"
07/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0899990119",1,"1,0899990119",1,"1,1143",1,"1,1008",-,"1,0899990119",1,"0,00%","1,0000%"
08/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0849995266",1,"1,0849995266",1,"1,0985",1,"1,0911",-,"1,0849995266",1,"0,00%","1,0000%"
09/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0949991088",1,"1,0949991088",1,"1,1127",1,"1,103",-,"1,0949991088",1,"0,00%","1,0000%"
10/1983,34776,-,695520,591699,FALSE,-,-,1,"0,000001","1,0970005884",1,"1,0970005884",1,"1,101",1,"1,0887",-,"1,0970005884",1,"0,00%","1,0000%"
11/1983,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,0839996599",1,"1,0839996599",1,"1,0737",1,"1,0738",-,"1,0839996599",1,"0,00%","1,0000%"
12/1983,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,0760003936",1,"1,0760003936",1,"1,0834",1,"1,0868",-,"1,0760003936",1,"0,00%","1,0000%"
01/1984,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,0980005248",1,"1,0980005248",1,"1,0939",1,"1,0967",-,"1,0980005248",1,"0,00%","1,0000%"
02/1984,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,1230005709",1,"1,1230005709",1,"1,0974",1,"1,095",-,"1,1230005709",1,"0,00%","1,0000%"
03/1984,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,0999998925",1,"1,0999998925",1,"1,0983",1,"1,0894",-,"1,0999998925",1,"0,00%","1,0000%"
04/1984,57120,-,1142400,971570,FALSE,-,-,1,"0,000001","1,0889998798",1,"1,0889998798",1,"1,0952",1,"1,0954",-,"1,0889998798",1,"0,00%","1,0000%"
05/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,088999721",1,"1,088999721",1,"1,0871",1,"1,0905",-,"1,088999721",1,"0,00%","1,0000%"
06/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,0919996573",1,"1,0919996573",1,"1,0996",1,"1,1008",-,"1,0919996573",1,"0,00%","1,0000%"
07/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,1029999238",1,"1,1029999238",1,"1,0911",1,"1,0972",-,"1,1029999238",1,"0,00%","1,0000%"
08/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,106000041",1,"1,106000041",1,"1,0857",1,"1,0935",-,"1,106000041",1,"0,00%","1,0000%"
09/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,1049740841",1,"1,1049740841",1,"1,111",1,"1,1175",-,"1,1049740841",1,"0,00%","1,0000%"
10/1984,97176,-,1943520,1652640,FALSE,-,-,1,"0,000001","1,1260261935",1,"1,1260261935",1,"1,1049",1,"1,1044",-,"1,1260261935",1,"0,00%","1,0000%"
11/1984,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,0989998862",1,"1,0989998862",1,"1,1033",1,"1,1053",-,"1,0989998862",1,"0,00%","1,0000%"
12/1984,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,1050000769",1,"1,1050000769",1,"1,1162",1,"1,1198",-,"1,1050000769",1,"0,00%","1,0000%"
01/1985,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,126000018",1,"1,126000018",1,"1,1184",1,"1,1176",-,"1,126000018",1,"0,00%","1,0000%"
02/1985,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,1019999637",1,"1,1019999637",1,"1,1095",1,"1,1087",-,"1,1019999637",1,"0,00%","1,0000%"
03/1985,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,1269998552",1,"1,1269998552",1,"1,0994",1,"1,1016",-,"1,1269998552",1,"0,00%","1,0000%"
04/1985,166560,-,3331200,2830980,FALSE,-,-,1,"0,000001","1,1182930081",1,"1,1182930081",1,"1,0858",1,"1,082",-,"1,1182930081",1,"0,00%","1,0000%"
05/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,1000589922",1,"1,1000589922",1,"1,072",1,"1,072",-,"1,1000589922",1,"0,00%","1,0000%"
06/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0920819974",1,"1,0920819974",1,"1,0833",1,"1,0849",-,"1,0920819974",1,"0,00%","1,0000%"
07/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0761399689",1,"1,0761399689",1,"1,1008",1,"1,1031",-,"1,0761399689",1,"0,00%","1,0000%"
08/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,081797069",1,"1,081797069",1,"1,1161",1,"1,1205",-,"1,081797069",1,"0,00%","1,0000%"
09/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0909999364",1,"1,0909999364",1,"1,1009",1,"1,1112",-,"1,0909999364",1,"0,00%","1,0000%"
10/1985,333120,-,6662400,5350560,FALSE,-,-,1,"0,000001","1,0900000343",1,"1,0900000343",1,"1,1025",1,"1,1062",-,"1,0900000343",1,"0,00%","1,0000%"
11/1985,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1111999864",1,"1,1111999864",1,"1,1418",1,"1,1397",-,"1,1111999864",1,"0,00%","1,0000%"
12/1985,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1336000522",1,"1,1336000522",1,"1,1575",1,"1,1507",-,"1,1336000522",1,"0,00%","1,0000%"
01/1986,600000,-,12000000,9112000,FALSE,-,-,1,"0,000001","1,1623000597",1,"1,1623000597",1,"1,1501",1,"1,1437",-,"1,1623000597",1,"0,00%","1,0000%"
02/1986,600000,-,12000000,9112000,FALSE,-,-,"0,001","0,000001","0,0011436015",1,"0,0011436015",1,"1,1246",1,"1,1272",-,"0,0011436015",1,"0,00%","1,0000%"
03/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0318",1,"1,0477",-,1,1,"0,00%","1,0000%"
04/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0043",1,"1,0078",-,1,1,"0,00%","1,0000%"
05/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0108",1,"1,014",-,1,1,"0,00%","1,0000%"
06/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0097",1,"1,0127",-,1,1,"0,00%","1,0000%"
07/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0091",1,"1,0171",-,1,1,"0,00%","1,0000%"
08/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0143",1,"1,0355",-,1,1,"2,57%","1,0000%"
09/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0119",1,"1,0172",-,1,1,"2,94%","1,0000%"
10/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0143",1,"1,019",-,1,1,"1,96%","1,0000%"
11/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0329",1,"1,0545",-,1,1,"2,37%","1,0000%"
12/1986,804,-,"16080,2",12220,FALSE,-,-,1,"0,000001",1,1,1,1,"1,0727",1,"1,1165",-,1,1,"5,47%","1,0000%"
01/1987,"964,8",-,19296,14664,FALSE,-,-,1,"0,000001",1,1,1,1,"1,1682",1,"1,1321",-,1,1,"11,00%","1,0000%"
02/1987,"964,8",-,19296,14664,FALSE,-,-,1,"0,000001","1,7068609023",1,"1,7068609023",1,"1,1394",1,"1,1264",-,"1,7068609023",1,"19,61%","1,0000%"
03/1987,1368,-,27360,20800,FALSE,-,-,1,"0,000001","1,1451461924",1,"1,1451461924",1,"1,144",1,"1,1637",-,"1,1451461924",1,"11,95%","1,0000%"
04/1987,1368,-,27360,20800,FALSE,-,-,1,"0,000001","1,2095975381",1,"1,2095975381",1,"1,2096",1,"1,191",-,"1,2095975381",1,"15,30%","1,0000%"
05/1987,"1641,6",-,32832,24960,FALSE,-,-,1,"0,000001","1,2344172364",1,"1,2344172364",1,"1,2314",1,"1,2145",-,"1,2344172364",1,"24,63%","1,0000%"
06/1987,"1969,92",-,"39398,4",29960,FALSE,-,-,1,"0,000001","1,1802080314",1,"1,1802080314",1,"1,213",1,"1,1971",-,"1,1802080314",1,"18,02%","1,0000%"
